2026-08-11 05:45:15;0;0
2026-08-11 05:45:15;0;0
2026-08-11 05:45:15;0;0
2026-08-11 05:45:15;0;0
2026-08-11 05:45:15;0;0
2026-08-11 05:45:15;0;0
2026-08-11 05:45:15;0;0
2026-08-11 05:45:15;0;0
2026-08-11 05:45:15;0;0
2026-08-11 05:45:15;0;0
2026-08-11 05:45:15;0;0
2026-08-11 05:45:15;0;0
2026-08-11 05:45:15;0;0
2026-08-11 05:45:15;0.127;0
2026-08-11 05:45:16;0.233;0
2026-08-11 05:45:16;0.336;0.001
2026-08-11 05:45:16;0.366;0.002
2026-08-11 05:45:16;0.418;0.002
2026-08-11 05:45:16;0.529;0.003
2026-08-11 05:45:16;0.761;0.004
2026-08-11 05:45:16;0.88;0.004
2026-08-11 05:45:17;1.049;0.004
2026-08-11 05:45:17;1.171;0.005
2026-08-11 05:45:17;1.414;0.005
2026-08-11 05:45:17;1.593;0.005
2026-08-11 05:45:17;1.809;0.006
2026-08-11 05:45:17;1.902;0.006
2026-08-11 05:45:18;2.072;0.007
2026-08-11 05:45:18;2.1;0.007
2026-08-11 05:45:18;2.178;0.007
2026-08-11 05:45:18;2.406;0.008
2026-08-11 05:45:18;2.479;0.009
2026-08-11 05:45:18;2.557;0.009
2026-08-11 05:45:18;2.63;0.009
2026-08-11 05:45:19;2.714;0.01
2026-08-11 05:45:19;2.917;0.01
2026-08-11 05:45:19;3.032;0.01
2026-08-11 05:45:19;3.057;0.01
2026-08-11 05:45:19;3.186;0.011
2026-08-11 05:45:19;3.409;0.011
2026-08-11 05:45:19;3.619;0.012
2026-08-11 05:45:20;3.78;0.013
2026-08-11 05:45:20;3.99;0.013
2026-08-11 05:45:20;4.183;0.014
2026-08-11 05:45:20;4.283;0.015
2026-08-11 05:45:20;4.353;0.015
2026-08-11 05:45:20;4.481;0.016
2026-08-11 05:45:21;4.657;0.016
2026-08-11 05:45:21;4.744;0.017
2026-08-11 05:45:21;4.853;0.017
2026-08-11 05:45:21;4.946;0.017
2026-08-11 05:45:21;5.019;0.018
2026-08-11 05:45:21;5.083;0.018
2026-08-11 05:45:21;5.2;0.018
2026-08-11 05:45:22;5.342;0.018
2026-08-11 05:45:22;5.426;0.019
2026-08-11 05:45:22;5.5;0.019
2026-08-11 05:45:22;5.705;0.02
2026-08-11 05:45:22;5.928;0.02
2026-08-11 05:45:22;6.072;0.021
2026-08-11 05:45:22;6.301;0.021
2026-08-11 05:45:23;6.369;0.022
2026-08-11 05:45:23;6.445;0.022
2026-08-11 05:45:23;6.534;0.023
2026-08-11 05:45:23;6.705;0.023
2026-08-11 05:45:23;6.753;0.024
2026-08-11 05:45:23;6.985;0.024
2026-08-11 05:45:24;7.213;0.024
2026-08-11 05:45:24;7.417;0.024
2026-08-11 05:45:24;7.451;0.025
2026-08-11 05:45:24;7.586;0.025
2026-08-11 05:45:24;7.747;0.026
2026-08-11 05:45:24;7.842;0.027
2026-08-11 05:45:24;8.059;0.027
2026-08-11 05:45:25;8.155;0.028
2026-08-11 05:45:25;8.327;0.028
2026-08-11 05:45:25;8.363;0.029
2026-08-11 05:45:25;8.456;0.029
2026-08-11 05:45:25;8.69;0.03
2026-08-11 05:45:25;8.866;0.03
2026-08-11 05:45:25;9.015;0.03
2026-08-11 05:45:26;9.252;0.031
2026-08-11 05:45:26;9.482;0.032
2026-08-11 05:45:26;9.718;0.032
2026-08-11 05:45:26;9.795;0.033
2026-08-11 05:45:26;9.994;0.034
2026-08-11 05:45:26;10.113;0.035
2026-08-11 05:45:27;10.262;0.035
2026-08-11 05:45:27;10.457;0.036
2026-08-11 05:45:27;10.705;0.036
2026-08-11 05:45:27;10.776;0.036
2026-08-11 05:45:27;10.947;0.036
2026-08-11 05:45:27;10.976;0.036
2026-08-11 05:45:27;11.182;0.037
2026-08-11 05:45:28;11.348;0.037
2026-08-11 05:45:28;11.513;0.037
2026-08-11 05:45:28;11.596;0.037
2026-08-11 05:45:28;11.709;0.038
2026-08-11 05:45:28;11.738;0.038
2026-08-11 05:45:28;11.862;0.039
2026-08-11 05:45:28;12.06;0.04
2026-08-11 05:45:29;12.227;0.04
2026-08-11 05:45:29;12.384;0.041
2026-08-11 05:45:29;12.456;0.041
2026-08-11 05:45:29;12.583;0.042
2026-08-11 05:45:29;12.763;0.043
2026-08-11 05:45:29;12.989;0.043
2026-08-11 05:45:30;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:37;13.207;0.043
2026-08-11 05:45:40;13.207;0.043
2026-08-11 05:45:40;13.207;0.043
2026-08-11 05:45:40;13.207;0.043
2026-08-11 05:45:40;13.207;0.043
2026-08-11 05:45:40;13.207;0.043
2026-08-11 05:45:40;13.207;0.043
2026-08-11 05:45:40;13.207;0.043
2026-08-11 05:45:40;13.207;0.043
2026-08-11 05:45:40;13.207;0.043
2026-08-11 05:45:40;13.207;0.043
2026-08-11 05:45:40;13.207;0.043
2026-08-11 05:45:40;13.207;0.043
2026-08-11 05:45:40;13.207;0.043
2026-08-11 05:45:40;13.207;0.043
2026-08-11 05:45:40;13.207;0.043
2026-08-11 05:45:40;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;13.207;0.043
2026-08-11 05:45:52;0;0.043
2026-08-11 05:45:52;0;0.043
2026-08-11 05:45:52;0;0.043
2026-08-11 05:45:52;0;0.043
2026-08-11 05:45:52;0;0.043
2026-08-11 05:45:52;0;0.043
2026-08-11 05:45:52;0;0.043
2026-08-11 05:45:52;0;0.043
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:45:52;0;0
2026-08-11 05:46:03;0.137;0
2026-08-11 05:46:03;0.301;0
2026-08-11 05:46:03;0.349;0
2026-08-11 05:46:03;0.472;0.001
2026-08-11 05:46:03;0.553;0.001
2026-08-11 05:46:03;0.618;0.002
2026-08-11 05:46:03;0.86;0.002
2026-08-11 05:46:03;0.932;0.003
2026-08-11 05:46:03;1.137;0.004
2026-08-11 05:46:03;1.237;0.005
2026-08-11 05:46:03;1.439;0.006
2026-08-11 05:46:03;1.53;0.006
2026-08-11 05:46:03;1.602;0.006
2026-08-11 05:46:03;1.846;0.006
2026-08-11 05:46:03;2.055;0.006
2026-08-11 05:46:03;2.202;0.007
2026-08-11 05:46:03;2.41;0.007
2026-08-11 05:46:03;2.451;0.008
2026-08-11 05:46:03;2.659;0.008
2026-08-11 05:46:03;2.689;0.009
2026-08-11 05:46:03;2.892;0.01
2026-08-11 05:46:03;3.067;0.01
2026-08-11 05:46:03;3.179;0.011
2026-08-11 05:46:03;3.377;0.011
2026-08-11 05:46:03;3.495;0.012
2026-08-11 05:46:03;3.64;0.012
2026-08-11 05:46:03;3.704;0.013
2026-08-11 05:46:03;3.757;0.014
2026-08-11 05:46:03;3.966;0.014
2026-08-11 05:46:03;4.169;0.015
2026-08-11 05:46:03;4.347;0.015
2026-08-11 05:46:03;4.514;0.016
2026-08-11 05:46:03;4.559;0.016
2026-08-11 05:46:03;4.689;0.017
2026-08-11 05:46:03;4.917;0.017
2026-08-11 05:46:03;5.017;0.018
